DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO,MÊS,ANO
2014-12-28,2015-01-03,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,709,R$/l,2.482,0.183,2.07,2.9,0.302,0.074,2.18,0.1,1.8033,2.43,0.046,12,2014
2014-12-28,2015-01-03,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,96,R$/l,2.651,0.1,2.389,2.89,0.515,0.038,2.136,0.097,1.9882,2.2576,0.045,12,2014
2014-12-28,2015-01-03,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,448,R$/l,2.473,0.146,2.149,3.05,0.37,0.059,2.103,0.072,1.9658,2.3748,0.034,12,2014
2014-12-28,2015-01-03,NORTE,RONDONIA,ETANOL HIDRATADO,62,R$/l,2.653,0.118,2.39,2.96,0.558,0.044,2.095,0.107,1.9817,2.2289,0.051,12,2014
2014-12-28,2015-01-03,NORTE,RORAIMA,ETANOL HIDRATADO,13,R$/l,2.81,0.059,2.75,2.9,0.483,0.021,2.327,0.09,2.183,2.4263,0.039,12,2014
2014-12-28,2015-01-03,SUL,SANTA CATARINA,ETANOL HIDRATADO,320,R$/l,2.43,0.129,2.169,2.77,0.335,0.053,2.095,0.111,1.8868,2.1899,0.053,12,2014
2014-12-28,2015-01-03,SUDESTE,SAO PAULO,ETANOL HIDRATADO,2377,R$/l,1.912,0.113,1.599,2.399,0.289,0.059,1.623,0.068,1.4324,1.8902,0.042,12,2014
2014-12-28,2015-01-03,NORDESTE,SERGIPE,ETANOL HIDRATADO,43,R$/l,2.503,0.124,2.29,2.79,0.457,0.05,2.046,0.08,1.9196,2.2014,0.039,12,2014
2014-12-28,2015-01-03,NORTE,TOCANTINS,ETANOL HIDRATADO,57,R$/l,2.359,0.118,2.159,2.799,0.453,0.05,1.906,0.151,1.6484,2.0793,0.079,12,2014
2014-12-28,2015-01-03,NORTE,ACRE,ÓLEO DIESEL,48,R$/l,3.163,0.144,3.0,3.46,0.462,0.046,2.701,0.097,2.5602,2.9133,0.036,12,2014
2014-12-28,2015-01-03,NORDESTE,ALAGOAS,ÓLEO DIESEL,71,R$/l,2.566,0.061,2.41,2.68,0.257,0.024,2.309,0.05,2.0886,2.3644,0.022,12,2014
2014-12-28,2015-01-03,NORTE,AMAPA,ÓLEO DIESEL,28,R$/l,2.739,0.123,2.61,3.02,0.267,0.045,2.472,0.053,2.4401,2.6252,0.021,12,2014
2014-12-28,2015-01-03,NORTE,AMAZONAS,ÓLEO DIESEL,76,R$/l,2.708,0.171,2.5,3.13,0.261,0.063,2.447,0.053,2.34,2.5819,0.022,12,2014
2014-12-28,2015-01-03,NORDESTE,BAHIA,ÓLEO DIESEL,353,R$/l,2.539,0.111,2.299,2.899,0.272,0.044,2.267,0.056,2.14,2.4793,0.025,12,2014
2014-12-28,2015-01-03,NORDESTE,CEARA,ÓLEO DIESEL,114,R$/l,2.673,0.054,2.54,2.79,0.334,0.02,2.339,0.031,2.2499,2.4242,0.013,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,DISTRITO FEDERAL,ÓLEO DIESEL,77,R$/l,2.648,0.013,2.64,2.67,0.273,0.005,2.375,0.004,2.3697,2.3799,0.002,12,2014
2014-12-28,2015-01-03,SUDESTE,ESPIRITO SANTO,ÓLEO DIESEL,150,R$/l,2.588,0.074,2.43,2.78,0.339,0.0289999999999999,2.249,0.046,2.1739,2.3539,0.02,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,GOIAS,ÓLEO DIESEL,230,R$/l,2.641,0.095,2.39,2.9,0.269,0.036,2.372,0.059,2.2356,2.4256,0.025,12,2014
2014-12-28,2015-01-03,NORDESTE,MARANHAO,ÓLEO DIESEL,121,R$/l,2.562,0.095,2.38,2.829,0.241,0.037,2.321,0.074,2.157,2.45,0.032,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,MATO GROSSO,ÓLEO DIESEL,102,R$/l,2.84,0.104,2.62,3.149,0.317,0.037,2.523,0.073,2.32,2.64,0.029,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,MATO GROSSO DO SUL,ÓLEO DIESEL,81,R$/l,2.784,0.08,2.59,2.95,0.319,0.0289999999999999,2.465,0.053,2.3717,2.56,0.022,12,2014
2014-12-28,2015-01-03,SUDESTE,MINAS GERAIS,ÓLEO DIESEL,742,R$/l,2.612,0.085,2.399,2.899,0.264,0.033,2.348,0.055,2.2222,2.5915,0.023,12,2014
2014-12-28,2015-01-03,NORTE,PARA,ÓLEO DIESEL,116,R$/l,2.809,0.116999999999999,2.529,3.15,0.365,0.042,2.444,0.065,2.28,2.541,0.027,12,2014
2014-12-28,2015-01-03,NORDESTE,PARAIBA,ÓLEO DIESEL,92,R$/l,2.547,0.086,2.29,2.75,0.229,0.034,2.318,0.058,2.195,2.5268,0.025,12,2014
2014-12-28,2015-01-03,SUL,PARANA,ÓLEO DIESEL,351,R$/l,2.528,0.086,2.299,2.859,0.278,0.034,2.25,0.053,2.1456,2.4047,0.024,12,2014
2014-12-28,2015-01-03,NORDESTE,PERNAMBUCO,ÓLEO DIESEL,101,R$/l,2.576,0.075,2.42,2.7,0.271,0.0289999999999999,2.305,0.063,2.219,2.4339,0.027,12,2014
2014-12-28,2015-01-03,NORDESTE,PIAUI,ÓLEO DIESEL,82,R$/l,2.615,0.066,2.49,2.79,0.23,0.025,2.385,0.037,2.285,2.4158,0.016,12,2014
2014-12-28,2015-01-03,SUDESTE,RIO DE JANEIRO,ÓLEO DIESEL,461,R$/l,2.575,0.109,2.199,2.899,0.306,0.042,2.269,0.061,2.1621,2.46,0.027,12,2014
2014-12-28,2015-01-03,NORDESTE,RIO GRANDE DO NORTE,ÓLEO DIESEL,105,R$/l,2.622,0.076,2.44,2.75,0.286,0.0289999999999999,2.336,0.072,2.1918,2.436,0.031,12,2014
2014-12-28,2015-01-03,SUL,RIO GRANDE DO SUL,ÓLEO DIESEL,346,R$/l,2.6,0.108,2.299,2.94,0.401,0.042,2.199,0.065,2.09,2.536,0.03,12,2014
2014-12-28,2015-01-03,NORTE,RONDONIA,ÓLEO DIESEL,95,R$/l,2.865,0.087,2.68,3.12,0.42,0.03,2.445,0.039,2.3458,2.5133,0.016,12,2014
2014-12-28,2015-01-03,NORTE,RORAIMA,ÓLEO DIESEL,32,R$/l,2.872,0.075,2.79,3.1,0.419,0.026,2.453,0.071,2.4,2.643,0.029,12,2014
2014-12-28,2015-01-03,SUL,SANTA CATARINA,ÓLEO DIESEL,239,R$/l,2.595,0.092,2.34,2.97,0.338,0.035,2.257,0.075,2.1233,2.3524,0.033,12,2014
2014-12-28,2015-01-03,SUDESTE,SAO PAULO,ÓLEO DIESEL,1394,R$/l,2.539,0.09,2.29,2.89,0.314,0.035,2.225,0.059,2.099,2.4776,0.027,12,2014
2014-12-28,2015-01-03,NORDESTE,SERGIPE,ÓLEO DIESEL,34,R$/l,2.556,0.074,2.32,2.7,0.278,0.0289999999999999,2.278,0.069,2.205,2.4141,0.03,12,2014
2014-12-28,2015-01-03,NORTE,TOCANTINS,ÓLEO DIESEL,52,R$/l,2.585,0.087,2.39,2.799,0.254,0.034,2.331,0.035,2.2861,2.413,0.015,12,2014
2014-12-28,2015-01-03,NORTE,ACRE,ÓLEO DIESEL S10,36,R$/l,3.242,0.134,3.15,3.59,0.382,0.0409999999999999,2.86,0.112,2.6817,3.1184,0.039,12,2014
2014-12-28,2015-01-03,NORDESTE,ALAGOAS,ÓLEO DIESEL S10,52,R$/l,2.703,0.07,2.58,2.96,0.284,0.026,2.419,0.055,2.3621,2.63,0.023,12,2014
2014-12-28,2015-01-03,NORTE,AMAPA,ÓLEO DIESEL S10,15,R$/l,3.113,0.142,2.95,3.43,0.336,0.046,2.777,0.101,2.6362,2.8254,0.036,12,2014
2014-12-28,2015-01-03,NORTE,AMAZONAS,ÓLEO DIESEL S10,50,R$/l,2.82,0.184,2.6,3.24,0.281,0.065,2.539,0.069,2.3727,2.68,0.027,12,2014
2014-12-28,2015-01-03,NORDESTE,BAHIA,ÓLEO DIESEL S10,213,R$/l,2.708,0.113,2.465,3.179,0.263,0.042,2.445,0.065,2.34,2.6821,0.027,12,2014
2014-12-28,2015-01-03,NORDESTE,CEARA,ÓLEO DIESEL S10,152,R$/l,2.839,0.067,2.59,2.95,0.42,0.024,2.419,0.045,2.3159,2.5539,0.019,12,2014
2014-12-28,2015-01-03,SUDESTE,ESPIRITO SANTO,ÓLEO DIESEL S10,94,R$/l,2.713,0.078,2.54,2.86,0.332,0.0289999999999999,2.381,0.041,2.3323,2.55,0.017,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,GOIAS,ÓLEO DIESEL S10,101,R$/l,2.831,0.0969999999999999,2.67,3.099,0.255,0.034,2.576,0.0,2.5756,2.5756,0.0,12,2014
2014-12-28,2015-01-03,NORDESTE,MARANHAO,ÓLEO DIESEL S10,66,R$/l,2.666,0.087,2.54,2.96,0.234,0.033,2.432,0.086,2.2796,2.5735,0.035,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,MATO GROSSO,ÓLEO DIESEL S10,86,R$/l,3.0,0.119,2.79,3.29,0.336,0.04,2.664,0.07,2.5872,2.8,0.026,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,MATO GROSSO DO SUL,ÓLEO DIESEL S10,95,R$/l,2.916,0.072,2.75,3.06,0.306,0.025,2.61,0.052,2.48,2.7061,0.02,12,2014
2014-12-28,2015-01-03,SUDESTE,MINAS GERAIS,ÓLEO DIESEL S10,442,R$/l,2.762,0.087,2.499,3.09,0.271,0.031,2.491,0.075,2.28,2.733,0.03,12,2014
2014-12-28,2015-01-03,NORTE,PARA,ÓLEO DIESEL S10,143,R$/l,2.832,0.19,2.44,3.26,0.306,0.067,2.526,0.061,2.4032,2.6361,0.024,12,2014
2014-12-28,2015-01-03,NORDESTE,PARAIBA,ÓLEO DIESEL S10,67,R$/l,2.69,0.062,2.559,2.839,0.269,0.023,2.421,0.032,2.335,2.4715,0.013,12,2014
2014-12-28,2015-01-03,SUL,PARANA,ÓLEO DIESEL S10,309,R$/l,2.662,0.081,2.419,2.976,0.298,0.03,2.364,0.067,2.207,2.6696,0.028,12,2014
2014-12-28,2015-01-03,NORDESTE,PERNAMBUCO,ÓLEO DIESEL S10,264,R$/l,2.629,0.063,2.45,2.8,0.258,0.024,2.371,0.054,2.303,2.6174,0.023,12,2014
2014-12-28,2015-01-03,NORDESTE,PIAUI,ÓLEO DIESEL S10,66,R$/l,2.749,0.078,2.6,2.979,0.225,0.0279999999999999,2.524,0.045,2.415,2.5778,0.018,12,2014
2014-12-28,2015-01-03,SUDESTE,RIO DE JANEIRO,ÓLEO DIESEL S10,318,R$/l,2.76,0.106,2.499,3.098,0.328,0.038,2.432,0.072,2.1412,2.6409,0.03,12,2014
2014-12-28,2015-01-03,NORDESTE,RIO GRANDE DO NORTE,ÓLEO DIESEL S10,54,R$/l,2.859,0.047,2.75,2.9,0.349,0.016,2.51,0.063,2.3864,2.577,0.025,12,2014
2014-12-28,2015-01-03,SUL,RIO GRANDE DO SUL,ÓLEO DIESEL S10,337,R$/l,2.812,0.094,2.59,3.22,0.403,0.033,2.409,0.066,2.3145,2.6496,0.027,12,2014
2014-12-28,2015-01-03,NORTE,RONDONIA,ÓLEO DIESEL S10,63,R$/l,2.978,0.093,2.83,3.31,0.422,0.031,2.556,0.033,2.5327,2.6346,0.013,12,2014
2014-12-28,2015-01-03,NORTE,RORAIMA,ÓLEO DIESEL S10,21,R$/l,2.982,0.057,2.89,3.1,0.439,0.019,2.543,0.071,2.5034,2.744,0.028,12,2014
2014-12-28,2015-01-03,SUL,SANTA CATARINA,ÓLEO DIESEL S10,266,R$/l,2.748,0.083,2.529,3.089,0.37,0.03,2.378,0.059,2.2858,2.492,0.025,12,2014
2014-12-28,2015-01-03,SUDESTE,SAO PAULO,ÓLEO DIESEL S10,1168,R$/l,2.695,0.089,2.449,3.029,0.325,0.033,2.37,0.063,2.1344,2.5748,0.027,12,2014
2014-12-28,2015-01-03,NORDESTE,SERGIPE,ÓLEO DIESEL S10,44,R$/l,2.769,0.075,2.59,2.899,0.317,0.027,2.452,0.065,2.355,2.555,0.027,12,2014
2014-12-28,2015-01-03,NORTE,TOCANTINS,ÓLEO DIESEL S10,36,R$/l,2.714,0.104,2.47,2.859,0.291,0.038,2.423,0.032,2.3943,2.4669,0.013,12,2014
2014-12-28,2015-01-03,NORTE,ACRE,GASOLINA COMUM,50,R$/l,3.504,0.179,3.39,3.91,0.568,0.051,2.936,0.108,2.784,3.2181,0.037,12,2014
2014-12-28,2015-01-03,NORDESTE,ALAGOAS,GASOLINA COMUM,95,R$/l,3.083,0.083,2.92,3.29,0.463,0.027,2.62,0.059,2.485,2.8262,0.023,12,2014
2014-12-28,2015-01-03,NORTE,AMAPA,GASOLINA COMUM,28,R$/l,3.068,0.205,2.93,3.57,0.395,0.067,2.673,0.028,2.6312,2.7133,0.01,12,2014
2014-12-28,2015-01-03,NORTE,AMAZONAS,GASOLINA COMUM,114,R$/l,3.28,0.19,2.9,3.85,0.542,0.0579999999999999,2.738,0.081,2.4909,2.96,0.03,12,2014
2014-12-28,2015-01-03,NORDESTE,BAHIA,GASOLINA COMUM,419,R$/l,3.079,0.122,2.829,3.42,0.494,0.04,2.585,0.081,2.41,2.7976,0.031,12,2014
2014-12-28,2015-01-03,NORDESTE,CEARA,GASOLINA COMUM,227,R$/l,3.175,0.049,2.989,3.27,0.526,0.015,2.649,0.028,2.553,2.7405,0.011,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,80,R$/l,3.174,0.008,3.17,3.19,0.356,0.003,2.818,0.003,2.811,2.8214,0.001,12,2014
2014-12-28,2015-01-03,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,181,R$/l,3.043,0.115999999999999,2.85,3.36,0.393,0.038,2.65,0.04,2.5697,2.8,0.015,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,GOIAS,GASOLINA COMUM,256,R$/l,3.185,0.091,2.95,3.39,0.355,0.0289999999999999,2.83,0.044,2.7458,2.8956,0.016,12,2014
2014-12-28,2015-01-03,NORDESTE,MARANHAO,GASOLINA COMUM,142,R$/l,3.096,0.103,2.89,3.59,0.48,0.033,2.616,0.069,2.4626,2.7923,0.026,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,142,R$/l,3.157,0.132,2.89,3.42,0.516,0.042,2.641,0.06,2.56,2.78,0.023,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,129,R$/l,3.134,0.131,2.89,3.379,0.472,0.042,2.662,0.08,2.4919,2.876,0.03,12,2014
2014-12-28,2015-01-03,SUDESTE,MINAS GERAIS,GASOLINA COMUM,974,R$/l,3.026,0.12,2.74,3.41,0.379,0.04,2.647,0.067,2.3127,2.8998,0.025,12,2014
2014-12-28,2015-01-03,NORTE,PARA,GASOLINA COMUM,183,R$/l,3.2,0.225,2.88,3.82,0.432,0.07,2.768,0.08,2.62,2.9408,0.029,12,2014
2014-12-28,2015-01-03,NORDESTE,PARAIBA,GASOLINA COMUM,119,R$/l,2.942,0.084,2.749,3.17,0.382,0.0289999999999999,2.56,0.051,2.44,2.6457,0.02,12,2014
2014-12-28,2015-01-03,SUL,PARANA,GASOLINA COMUM,564,R$/l,2.97,0.116999999999999,2.699,3.408,0.353,0.039,2.617,0.059,2.46,2.8815,0.023,12,2014
2014-12-28,2015-01-03,NORDESTE,PERNAMBUCO,GASOLINA COMUM,324,R$/l,2.895,0.198,2.59,3.4,0.374,0.068,2.521,0.08,2.432,2.7994,0.032,12,2014
2014-12-28,2015-01-03,NORDESTE,PIAUI,GASOLINA COMUM,101,R$/l,2.906,0.105,2.71,3.15,0.336,0.036,2.57,0.057,2.4608,2.7227,0.022,12,2014
2014-12-28,2015-01-03,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,727,R$/l,3.209,0.151,2.859,4.299,0.44,0.047,2.769,0.086,2.58,3.0686,0.031,12,2014
2014-12-28,2015-01-03,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,114,R$/l,3.099,0.05,2.95,3.16,0.448,0.016,2.651,0.068,2.4954,2.7475,0.026,12,2014
2014-12-28,2015-01-03,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,612,R$/l,3.035,0.13,2.699,3.377,0.435,0.043,2.6,0.068,2.4356,2.8334,0.026,12,2014
2014-12-28,2015-01-03,NORTE,RONDONIA,GASOLINA COMUM,95,R$/l,3.252,0.109,3.139,3.83,0.477,0.034,2.775,0.058,2.6464,2.8358,0.021,12,2014
2014-12-28,2015-01-03,NORTE,RORAIMA,GASOLINA COMUM,33,R$/l,3.168,0.08,3.1,3.45,0.464,0.025,2.704,0.073,2.63,2.885,0.027,12,2014
2014-12-28,2015-01-03,SUL,SANTA CATARINA,GASOLINA COMUM,384,R$/l,2.994,0.1,2.689,3.368,0.403,0.033,2.591,0.053,2.5,2.7038,0.02,12,2014
2014-12-28,2015-01-03,SUDESTE,SAO PAULO,GASOLINA COMUM,2370,R$/l,2.903,0.111999999999999,2.549,3.299,0.414,0.039,2.489,0.076,2.223,2.7411,0.031,12,2014
2014-12-28,2015-01-03,NORDESTE,SERGIPE,GASOLINA COMUM,55,R$/l,2.994,0.098,2.88,3.4,0.423,0.033,2.571,0.087,2.46,2.817,0.034,12,2014
2014-12-28,2015-01-03,NORTE,TOCANTINS,GASOLINA COMUM,59,R$/l,3.148,0.095,2.8,3.329,0.424,0.03,2.724,0.068,2.5474,2.828,0.025,12,2014
2014-12-28,2015-01-03,NORTE,ACRE,GLP,84,R$/13Kg,51.966,2.827,47.0,60.0,7.421,0.054,44.545,0.703,43.11,44.88,0.016,12,2014
2014-12-28,2015-01-03,NORTE,AMAZONAS,GLP,176,R$/13Kg,46.159,2.094,42.0,51.0,7.409,0.045,38.75,1.387,26.08,40.59,0.036,12,2014
2014-12-28,2015-01-03,NORDESTE,BAHIA,GLP,306,R$/13Kg,40.486,4.073,30.0,50.0,12.328,0.100999999999999,28.158,2.711,23.0,33.02,0.096,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,DISTRITO FEDERAL,GLP,118,R$/13Kg,44.534,1.224,40.0,48.0,8.834,0.027,35.7,0.707,34.9,37.7,0.02,12,2014
2014-12-28,2015-01-03,SUDESTE,ESPIRITO SANTO,GLP,158,R$/13Kg,43.541,2.614,36.0,52.0,11.484,0.06,32.057,0.558,30.51,32.71,0.017,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,GOIAS,GLP,487,R$/13Kg,42.64,2.494,38.0,55.0,7.742,0.0579999999999999,34.898,2.057,32.1,40.6,0.059,12,2014
2014-12-28,2015-01-03,NORDESTE,MARANHAO,GLP,112,R$/13Kg,47.714,5.775,39.99,58.0,15.856,0.121,31.858,1.722,29.0,35.44,0.054,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,MATO GROSSO,GLP,107,R$/13Kg,55.444,4.66,45.0,67.0,9.992,0.084,45.452,2.121,44.0,47.0,0.047,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,MATO GROSSO DO SUL,GLP,205,R$/13Kg,52.601,3.15,40.0,60.0,12.668,0.06,39.933,3.72,30.35,44.0,0.093,12,2014
2014-12-28,2015-01-03,SUDESTE,MINAS GERAIS,GLP,987,R$/13Kg,48.2,4.119,36.0,60.0,14.088,0.085,34.112,4.132,14.66,43.27,0.121,12,2014
2014-12-28,2015-01-03,NORTE,PARA,GLP,201,R$/13Kg,46.79,4.784,39.0,58.0,14.596,0.102,32.194,3.853,29.0,42.68,0.12,12,2014
2014-12-28,2015-01-03,NORDESTE,PARAIBA,GLP,111,R$/13Kg,41.295,3.354,35.0,45.0,9.654,0.081,31.641,3.32,26.43,36.0,0.105,12,2014
2014-12-28,2015-01-03,SUL,PARANA,GLP,667,R$/13Kg,43.569,5.409,34.0,58.0,12.609,0.124,30.96,3.276,24.5,40.0,0.106,12,2014
2014-12-28,2015-01-03,NORDESTE,PERNAMBUCO,GLP,268,R$/13Kg,42.915,3.864,35.0,50.0,13.228,0.09,29.687,3.37,23.58,37.0,0.114,12,2014
2014-12-28,2015-01-03,SUDESTE,RIO DE JANEIRO,GLP,287,R$/13Kg,44.391,5.258,30.9,55.0,16.462,0.118,27.929,2.785,22.4,35.44,0.1,12,2014
2014-12-28,2015-01-03,SUL,RIO GRANDE DO SUL,GLP,711,R$/13Kg,44.031,3.497,32.0,53.0,13.317,0.079,30.714,4.918,17.967,45.66,0.16,12,2014
2014-12-28,2015-01-03,NORTE,RONDONIA,GLP,97,R$/13Kg,49.539,3.884,43.0,57.0,11.376,0.078,38.163,0.146,37.99,38.3,0.004,12,2014
2014-12-28,2015-01-03,NORTE,RORAIMA,GLP,31,R$/13Kg,51.617,2.325,45.0,54.0,7.077,0.045,44.54,0.0,44.54,44.54,0.0,12,2014
2014-12-28,2015-01-03,SUL,SANTA CATARINA,GLP,232,R$/13Kg,44.344,2.805,37.0,52.0,7.265,0.063,37.079,5.123,27.45,43.0,0.138,12,2014
2014-12-28,2015-01-03,SUDESTE,SAO PAULO,GLP,1982,R$/13Kg,42.755,4.13,30.0,55.0,13.636,0.0969999999999999,29.119,4.664,17.2002,51.5,0.16,12,2014
2014-12-28,2015-01-03,NORDESTE,SERGIPE,GLP,40,R$/13Kg,41.4,3.102,35.0,47.0,13.127,0.075,28.273,1.319,26.8,29.5,0.047,12,2014
2014-12-28,2015-01-03,NORTE,TOCANTINS,GLP,82,R$/13Kg,52.498,5.037,43.0,58.0,8.703,0.096,43.795,5.103,32.9792,46.7,0.117,12,2014
2014-12-28,2015-01-03,NORDESTE,ALAGOAS,GNV,11,R$/m3,2.086,0.016,2.04,2.098,0.517,0.008,1.569,0.183,1.3786,1.7443,0.117,12,2014
2014-12-28,2015-01-03,NORTE,AMAZONAS,GNV,1,R$/m3,2.27,0.0,2.27,2.27,0.473,0.0,1.797,0.0,1.7973,1.7973,0.0,12,2014
2014-12-28,2015-01-03,NORDESTE,BAHIA,GNV,26,R$/m3,1.97,0.06,1.799,2.099,0.568,0.03,1.402,0.169,1.2515,1.6255,0.121,12,2014
2014-12-28,2015-01-03,NORDESTE,CEARA,GNV,13,R$/m3,2.001,0.025,1.97,2.07,0.441,0.012,1.56,0.02,1.546,1.5743,0.013,12,2014
2014-12-28,2015-01-03,SUDESTE,ESPIRITO SANTO,GNV,13,R$/m3,1.8,0.074,1.77,1.99,0.498,0.0409999999999999,1.302,0.0,1.3016,1.3016,0.0,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,MATO GROSSO,GNV,3,R$/m3,2.28,0.046,2.2,2.28,0.61,0.02,1.67,0.0,1.67,1.67,0.0,12,2014
2014-12-28,2015-01-03,CENTRO OESTE,MATO GROSSO DO SUL,GNV,5,R$/m3,2.177,0.004,2.169,2.179,0.59,0.002,1.587,0.0,1.5873,1.5873,0.0,12,2014
2014-12-28,2015-01-03,SUDESTE,MINAS GERAIS,GNV,14,R$/m3,2.002,0.091,1.869,2.18,0.531,0.045,1.471,0.0,1.471,1.471,0.0,12,2014
2014-12-28,2015-01-03,NORDESTE,PARAIBA,GNV,16,R$/m3,1.999,0.023,1.95,2.05,0.403,0.012,1.596,0.023,1.5901,1.6225,0.014,12,2014
2014-12-28,2015-01-03,NORDESTE,PERNAMBUCO,GNV,35,R$/m3,1.902,0.107,1.74,2.315,0.57,0.0559999999999999,1.332,0.077,1.1811,1.3825,0.058,12,2014
2014-12-28,2015-01-03,SUDESTE,RIO DE JANEIRO,GNV,201,R$/m3,1.791,0.154,1.379,2.399,0.405,0.086,1.386,0.113,1.1837,1.5246,0.082,12,2014
2014-12-28,2015-01-03,NORDESTE,RIO GRANDE DO NORTE,GNV,16,R$/m3,2.022,0.038,1.92,2.05,0.413,0.019,1.609,0.0,1.6087,1.6087,0.0,12,2014
2014-12-28,2015-01-03,SUL,RIO GRANDE DO SUL,GNV,38,R$/m3,2.205,0.11,2.07,2.64,0.605,0.05,1.6,0.268,1.3234,2.048,0.168,12,2014
2014-12-28,2015-01-03,SUDESTE,SAO PAULO,GNV,78,R$/m3,1.799,0.179,1.599,2.889,0.315,0.099,1.484,0.11,1.2785,1.6087,0.074,12,2014
2014-12-28,2015-01-03,NORDESTE,SERGIPE,GNV,9,R$/m3,1.885,0.031,1.799,1.899,0.491,0.016,1.394,0.0,1.394,1.394,0.0,12,2014
2015-01-04,2015-01-10,NORTE,ACRE,ETANOL HIDRATADO,23,R$/l,2.968,0.07,2.85,3.2,0.519,0.024,2.449,0.06,2.2974,2.4707,0.024,1,2015
2015-01-04,2015-01-10,NORDESTE,ALAGOAS,ETANOL HIDRATADO,91,R$/l,2.504,0.115999999999999,2.25,2.709,0.383,0.046,2.121,0.102,1.8769,2.2655,0.048,1,2015
2015-01-04,2015-01-10,NORTE,AMAPA,ETANOL HIDRATADO,2,R$/l,2.85,0.071,2.8,2.9,0.256,0.025,2.594,0.0,2.5935,2.5935,0.0,1,2015
2015-01-04,2015-01-10,NORTE,AMAZONAS,ETANOL HIDRATADO,77,R$/l,2.584,0.157,2.45,3.32,0.235,0.061,2.349,0.054,2.1742,2.403,0.023,1,2015
2015-01-04,2015-01-10,NORDESTE,BAHIA,ETANOL HIDRATADO,394,R$/l,2.415,0.166999999999999,1.95,2.799,0.494,0.069,1.921,0.111,1.695,2.2427,0.058,1,2015
2015-01-04,2015-01-10,NORDESTE,CEARA,ETANOL HIDRATADO,192,R$/l,2.583,0.055,2.43,2.79,0.41,0.021,2.173,0.039,2.0249,2.2018,0.018,1,2015
2015-01-04,2015-01-10,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,80,R$/l,2.48,0.01,2.47,2.499,0.183,0.004,2.297,0.001,2.2963,2.2974,0.0,1,2015
2015-01-04,2015-01-10,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,140,R$/l,2.629,0.136999999999999,2.23,2.95,0.339,0.052,2.29,0.085,2.1189,2.4454,0.037,1,2015
2015-01-04,2015-01-10,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,254,R$/l,2.159,0.102,1.859,2.49,0.223,0.047,1.936,0.063,1.8217,1.9567,0.033,1,2015
2015-01-04,2015-01-10,NORDESTE,MARANHAO,ETANOL HIDRATADO,72,R$/l,2.617,0.133,2.349,2.9,0.339,0.051,2.278,0.188,1.8196,2.48,0.083,1,2015
2015-01-04,2015-01-10,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,141,R$/l,2.006,0.076,1.829,2.23,0.344,0.038,1.662,0.041,1.57,1.7242,0.025,1,2015
2015-01-04,2015-01-10,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,129,R$/l,2.164,0.16,1.999,2.579,0.299,0.074,1.865,0.083,1.6956,2.0984,0.045,1,2015
2015-01-04,2015-01-10,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,953,R$/l,2.19,0.131,1.899,2.659,0.304,0.06,1.886,0.103,1.4844,2.2392,0.055,1,2015
